text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @Enrique_Clausen: Les comparto informacin relevante sobre el COVID-19 en Sonora, con tristeza les informo que tuvimos 3 fallecimientos",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710105263149056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CecyliaGabriela,14,TRUE,FALSE,NA,NA
"RT @Kailashmahawar7: #AcknowledgePharmacist 
Pharmacists are also corona worriers.. don't underestimate our contribution in fight against C",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710105053491201,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hiteshghodasar3,7,TRUE,FALSE,NA,NA
"RT @IPA_UN: How can you go ""One Pace Beyond"" in response to COVID-19? Raphael Consedine, PBVM wrote this poem which continues to inspire Pr",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710104973959174,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bkresspbvm,4,TRUE,FALSE,NA,NA
"RT @mmpadellan: It's pretty ironic that the GOP takes its ""reopen America"" cues -- forcing people to sacrifice themselves to COVID-19 for t",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710104646639617,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bogacyenal,128,TRUE,FALSE,NA,NA
Eu j pressionei os parlamentares a votarem a favor da Lei COVID-19. Clique aqui para pressionar tambm e compartil https://t.co/2lUlvdFtig,FALSE,0,NA,2020-04-30T04:06:33Z,TRUE,NA,1255710104088973312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",allanleitevino,0,FALSE,FALSE,NA,NA
#Breaking #COVID19 spike to come in #Denver. #SocialDistancing in Many Stores Already Going to Hell https://t.co/vr2nmlnAay,FALSE,0,NA,2020-04-30T04:06:33Z,TRUE,NA,1255710103937806336,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",goflight001,0,FALSE,FALSE,NA,NA
"RT @prasitchai_k: '    

""   ",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710103887478784,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BBmkkkk,3887,TRUE,FALSE,NA,NA
"RT @tjhinfar21: Jakarta menjd epicentrum penyebaran covid-19 karena penanganan yg kurang tegas dlm melaksanakan 3 syarat 

1.Pelacakan seca",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710103275069441,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MirzaMubarak6,12,TRUE,FALSE,NA,NA
"RT @AmyMcGrathKY: While attempting to dismantle our health care system, McConnell actually tried to eliminate a CDC fund to prevent pandemi",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710103203975169,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JadedSkeptic,6480,TRUE,FALSE,NA,NA
Im goin to #CaraDelevingne 's house to see if i CAN get a Lap dance Now im Tryna see if she gon give me a lil bit o https://t.co/AzpQzZzKdF,FALSE,0,NA,2020-04-30T04:06:33Z,TRUE,NA,1255710103153651713,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3ThreeisCompany,0,FALSE,FALSE,NA,NA
"RT @LambaAlka: This is the real kind of discussion which India needs at this hour.. .

#Covid_19 #lockdown 

#RaghuramRajan #RahulGandhi",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710103040225280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sallamansari167,49,TRUE,FALSE,NA,NA
"RT @calgaryherald: More than 5,000 Albertans who applied for COVID-19 isolation relief denied https://t.co/Hgt0yqPfN2 #ableg #abpoli #COVID",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710102696255488,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Frazzling,7,TRUE,FALSE,NA,NA
RT @OscarChavezF: Informamos que desafortunadamente el Maestro Oscar Chvez fue internado con sntomas de COVID-19 y se encuentra bajo obse,FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710102667046913,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",felomak155,3199,TRUE,FALSE,NA,NA
Muere un amigo por Covid-19 en New York clase de noticia nos acaban de dar DEP,FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710102461579265,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elvisbeuses,0,FALSE,FALSE,NA,NA
"RAMADHAN 1441 H
Dengan kasih Ramadhan mari kita jalin kebersamaan dalam menghadapi pandemi COVID-19. Bersatu melawa https://t.co/WpXIC6zEe6",FALSE,0,NA,2020-04-30T04:06:33Z,TRUE,NA,1255710102310416384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",polsek_senggigi,0,FALSE,FALSE,NA,NA
          COVID-19 https://t.co/63ap6PfVxg https://t.co/V6V16felcJ,FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710101996032000,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",lyubov_i_seks_b,0,FALSE,FALSE,NA,NA
"RT @DeniseMaerker: Don Armando, de 81 aos, vive en situacin de calle y fue encontrado en un cajero de la zona de hospitales de  Tlalpan ",FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710100653826052,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joseluis241180,22,TRUE,FALSE,NA,NA
"RT @ShowSuzuki: 
(COVID-19)VUENOS , Glad , LOUNGE NEO2020531()",FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710100632645632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fufc61,4597,TRUE,FALSE,NA,NA
RT @ssrajputINC: Tune into our social media channels at 9AM today to watch Shri @RahulGandhi interact with Former RBI Governor Dr. Raghuram,FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710100615884800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gops333,6,TRUE,FALSE,NA,NA
"RT @PMunozLedo: Es lo que entienden por voluntario:
Te sometes o te vas. (2/2)
https://t.co/qFubjtQ7Xg",FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710100490158081,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maurogranja,175,TRUE,FALSE,NA,NA
Canal 24 Horas | Tipos de examenes para detectar el Covid-19 https://t.co/0ASZXBmmvx,FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710099957411845,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Chilealinstante,0,FALSE,FALSE,NA,NA
"RT @dokyeomloops: Carats!! You can vote here for Seokmin to read some fairy tales to children stuck at home due to covid-19. 

I think it w",FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710099877720064,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeonghanique,766,TRUE,FALSE,NA,NA
Fort Smith venue plans concert before lifted COVID-19 restrictions - KNWA https://t.co/VP0zfgV8g9,FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710099814772736,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",140Records,0,FALSE,FALSE,NA,NA
"RT @gigazine: PCR
https://t.co/LcNYG9JkFW",FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710099647033344,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",otspace0715,20,TRUE,FALSE,NA,NA
"RT @Aaron53241268: @suhasinih @Nidhi @rohini_sgh @AbhinandanSekhr @PrannoyRoyNDTV @bainjal @ShekharGupta Several NRIs, stranded in India, a",FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710099596890112,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Suhana87997502,3,TRUE,FALSE,NA,NA
"@sandavidcito @TheFloofArtist March: Covid-19

April: UFOs are real

May: https://t.co/AoBbbZBc9Q",FALSE,0,sandavidcito,2020-04-30T04:06:32Z,FALSE,1255037288460894208,1255710098753646594,792984182108528640,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",theKitanoHouse,0,FALSE,FALSE,NA,NA
RT @armyindonesiaa2: MBC News memberitakan parodi ON dari Yeoju utk menjual goguma (ubi jalar). Semua orang yg merupakan PNS Yeoju meminta,FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710098724253697,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RegarAme,55,TRUE,FALSE,NA,NA
RT @nowthisnews: COVID-19 commercials be like https://t.co/3KJ4PbBOrI,FALSE,0,NA,2020-04-30T04:06:32Z,FALSE,NA,1255710098321666049,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TomLapeyrouse,55,TRUE,FALSE,NA,NA
@DeMonacoJake This tweet cured COVID-19,FALSE,0,hilinsko,2020-04-30T04:06:32Z,FALSE,1255710048258592769,1255710098183221248,764391614,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hilinsko,0,FALSE,FALSE,NA,NA
"RT @SputnikMundo:  Kremlin: ninguna regin de Rusia tiene desastre humanitario por COVID-19, a diferencia de EEUU

   https://t.co/p8lO",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710097898168327,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BarbaRoja3D,62,TRUE,FALSE,NA,NA
"RT @elcomerciocom: #ATENCIN | El semforo estar en rojo pero Quito tendr nuevas reglas desde el 4 de mayo por el covid-19: compras, camb",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710097512239105,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",juanixdelpo,27,TRUE,FALSE,NA,NA
"Selamat Hari Buruh Sedunia

Bersatu Kita Lawan Covid-19

#IndonesiaKuat https://t.co/ovvDbVEl3g",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710097491165184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kiranaa30185683,0,FALSE,FALSE,NA,NA
Fact Check: Trumps COVID-19 Testing Claim Is Way Off https://t.co/g1PidhJxfg,FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710097327587329,NA,"<a href=""https://oxfordblue.azurewebsites.net"" rel=""nofollow"">OxfordBlue-Twitter</a>",MSN,0,FALSE,FALSE,NA,NA
"RT @SenSchumer: The most amazing and confounding thing:

President Trump announced hes using DPA for meatpacking plants, but he still hasn",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710097260589057,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wcjes102,3376,TRUE,FALSE,NA,NA
"RT @ActualidadRT: Bolsonaro, sobre las muertes por covid-19: ""Qu quiere que haga? Soy Mesas pero no hago milagros"" https://t.co/5fC06fbJ",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710097126367238,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Gmez35207318,162,TRUE,FALSE,NA,NA
"RT @NagaMayorSon: Im sorry to break this news. 

Our city has its 6th confirmed case of CoViD-19. In this regard, parts of Zone 7, Baranga",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710096975257600,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",averagejoevi,159,TRUE,FALSE,NA,NA
"RT @TheInterceptBr: Prestes a entrar em colapso, estado j tem a 2 maior taxa de mortos por covid-19 do pas. A prioridade ser de pacient",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710096832765952,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",peixoto_flavio,239,TRUE,FALSE,NA,NA
"RT @ShowSuzuki: 
(COVID-19)VUENOS , Glad , LOUNGE NEO2020531()",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710096744542208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_masanagi_,4597,TRUE,FALSE,NA,NA
"RT @yasashiinews: 3

COVID-19
",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710096727740416,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Royql_,5770,TRUE,FALSE,NA,NA
RT @laprensa: LA PRENSA habl con importadores de insumos mdicos y confirmaron que el Minsa est poniendo trabas para poder importar los p,FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710096547602432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vandaliconica7,104,TRUE,FALSE,NA,NA
"RT @ruangguru: Apresiasi terbesar untuk para pahlawan kesehatan dari kami Ruangguru!

Ayo sampaikan berita ini kepada para tenaga medis yan",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710096518033408,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BintaangPradana,10,TRUE,FALSE,NA,NA
Bride defends wedding that infected 42 with COVID-19 https://t.co/ZWfzRSn9Qh https://t.co/FAGs9m3e0k,FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710096174100481,NA,"<a href=""https://oxfordblue.azurewebsites.net"" rel=""nofollow"">OxfordBlue-Twitter</a>",MSN_Singapore,0,FALSE,FALSE,NA,NA
"RT @ericsteig: A sobering article about early-career researchers and COVID-19, yours truly quoted for our efforts to take care of our grad",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710095847182336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JeffHavig,12,TRUE,FALSE,NA,NA
RT @CarlosDada: Nicaragua registra un bajo nmero de contagios de COVID-19. Expertos creen que ello se debe a la falta de pruebas y al nulo,FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710095637467137,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JosueGamezNic,4,TRUE,FALSE,NA,NA
RT @B0RRACHIT0: El T-800 ya lleg del futuro a salvarnos del Covid-19!  https://t.co/aPFWEIMRUe,FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710095582822406,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gerar_Juarez182,71,TRUE,FALSE,NA,NA
RT @SrsAdvocateBC: Andrew Wister: Ageism in the COVID-19 crisis https://t.co/57Cb3dhKLA #seniors #ageism #COVID19,FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710095389847554,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BarbaraBerry,3,TRUE,FALSE,NA,NA
"RT @VTVcanal8: #EnVideo  | Venezuela registra 2 nuevos casos positivos de contagio por Covid-19

#EsfuerzoYDisciplina

https://t.co/QxJzpB",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710095381577728,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paivacandanga,3,TRUE,FALSE,NA,NA
RT @Ladyposhhhhh: Lagos discharges 48 more COVID-19 patients. Alhamdulillah ,FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710095339651072,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MuhdBalaS,102,TRUE,FALSE,NA,NA
RT @OscarChavezF: Informamos que desafortunadamente el Maestro Oscar Chvez fue internado con sntomas de COVID-19 y se encuentra bajo obse,FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710095083810819,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",arturin2007,3199,TRUE,FALSE,NA,NA
RT @monkeyking67: Time to get serious about the 1st Amendment being violated under the ruse of Public Health... https://t.co/91UQbaKOEm #CO,FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710095029284864,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ritalyn70758061,0,TRUE,FALSE,NA,NA
@CyberneticBear @BijanBina @chamath Most confounding aspect of the whole thing has been busting our humps last year https://t.co/OP59fh8sdz,FALSE,0,zxq9_notits,2020-04-30T04:06:31Z,TRUE,1255707686097711104,1255710094911660032,4732657638,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",zxq9_notits,0,FALSE,FALSE,NA,NA
"RT @easterncoal: Initiatives of Kunustoria Area to Combat the Pandemic of COVID-19 under Mission SuDESHH MITWA @easterncoal

WE MUST COME T",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710094882304002,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbirEcl,4,TRUE,FALSE,NA,NA
"RT @DeniseMaerker: Personas con covid-19 peregrinan en hospitales de la Ciudad de Mxico para que los atiendan #enPunto 

https://t.co/tOxE",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710094475526144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RobertoArroyoP1,23,TRUE,FALSE,NA,NA
"RT @CAHUCOPANA: #Antioquia

El 28 de abril, delegados de 18 veredas y organizaciones sociales  en reunin de bloque de juntas de accin com",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710094265929731,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DhAntioquia,9,TRUE,FALSE,NA,NA
"RT @wisanggeni_084: Disiplin, kejujuran adalah kunci sukses tekan penyebaran Covid-19.

Pasien Positif Covid-19 berdebat dgn petugas tolak",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710094211203072,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",qaisjunior1,23,TRUE,FALSE,NA,NA
"RT @Diyah_im0ut: @aheyfaz Covid 19 kan memang senjata pemusnah massal. Kita liat aja ntar setelah pandemi ini berakhir, negara mana yg maki",FALSE,0,NA,2020-04-30T04:06:31Z,FALSE,NA,1255710094018220033,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tastykarubi,4,TRUE,FALSE,NA,NA
The passers of the 2019 Bar examination in the Philippines have significant roles in ensuring that the public's rig https://t.co/COKqfT7W6j,FALSE,0,NA,2020-04-30T04:06:31Z,TRUE,NA,1255710093997305857,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nowyouknowph,0,FALSE,FALSE,NA,NA
"You know, Twitter banning people who spread ""hoax"" conspiracy theories about Covid-19 feels like it's the bare mini https://t.co/O36Koy28BC",FALSE,0,NA,2020-04-30T04:06:30Z,TRUE,NA,1255710093678690304,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",evanwaters,0,FALSE,FALSE,NA,NA
RT @nationalpost: Canadians urged to eat more fries as 200 million pounds of potatoes become latest food victim of COVID-19 https://t.co/Lz,FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710093577863168,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FlatlanderHank,260,TRUE,FALSE,NA,NA
"RT @AmyMcGrathKY: How do we, the richest nation on earth, with the worlds top public health experts, have arguably the worst trajectory of",FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710093561049088,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lisag2031,2986,TRUE,FALSE,NA,NA
"RT @Elev8Jose: Please be aware packages coming out of Baldwin Park UPS may be infected with COVID-19, many cities in the surrounding area m",FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710093468856320,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CrystallSopon,154,TRUE,FALSE,NA,NA
@nature Does your story imply that the covid-19 is less dangerous than the politicians and media are saying?,FALSE,0,nature,2020-04-30T04:06:30Z,FALSE,1255676747506503686,1255710093200351233,487833518,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wts3025,0,FALSE,FALSE,NA,NA
RT @Romariolalettan: We Ernakulam Ajith Kumar fans members are here by declaring that we are ready to donate blood for  IMA (GH EKM)  on ma,FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710093083107336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NarcoticsGod,71,TRUE,FALSE,NA,NA
"RT @LexasfromTX: PSA to EL PASOANS: Before you step outside on May 1st, PLEASE research how bad COVID-19 is affecting places like Georgia,",FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710093070434305,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",louispargas__,710,TRUE,FALSE,NA,NA
"Qu se quiere con un medicamento para COVID-19? Desde mi punto de vista, de poco sirve curar ms rpido a alguien https://t.co/ZJkHSOB5iu",FALSE,0,NA,2020-04-30T04:06:30Z,TRUE,NA,1255710092990853122,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",andresfsuarezr,0,FALSE,FALSE,NA,NA
RT @PanamaAmerica: #Opina Deben las autoridades mantener la #LeySeca en medio de la pandemia de #COVID-19? Djanos saber tu opinin.,FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710092835590150,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",verodianeth,1,TRUE,FALSE,NA,NA
"NEW SPECIAL TASK FORCE ONLINE TO ADDRESS GLOBAL PRESSING ISSUES (THE COVID-19 EFFECT &amp; CLIMATE CHANGE)

I personall https://t.co/hry7xyFzJU",FALSE,0,NA,2020-04-30T04:06:30Z,TRUE,NA,1255710092705611776,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GoldenPath9,0,FALSE,FALSE,NA,NA
"RT @crisvector: E da?
Jair Messias Bolsonaro, sobre as mortes por covid-19 no Brasil. https://t.co/YbRngNFkyC",FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710092483350529,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aquilucasno,2393,TRUE,FALSE,NA,NA
Kenya : le tourisme perd 47 millions de dollars  cause duCovid-19 https://t.co/5gZpNpwHMR https://t.co/tRBA2NzWds,FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710091778707456,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Ben24Television,0,FALSE,FALSE,NA,NA
RT @ToniAlvaL: Hoy particip en sesin virtual de Comisin de Economa del Congreso para explicar el Plan Econmico del Per ante el COVID-,FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710091732553728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Victor030902,125,TRUE,FALSE,NA,NA
RT @MichaelSpring17: The Ruby Princess is ground zero for Nth Tasmanias Covid-19 outbreak. The Tasmanian premier says no cruise member or,FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710091694628867,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Emerging_Dragon,140,TRUE,FALSE,NA,NA
Worcester Walmart Closes Temporarily After 23 Employees Get COVID-19  https://t.co/TOK2dVIpJm,FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710091354898432,NA,"<a href=""https://oxfordblue.azurewebsites.net"" rel=""nofollow"">OxfordBlue-Twitter</a>",MSNLocalBoston,0,FALSE,FALSE,NA,NA
"RT @dokyeomloops: Carats!! You can vote here for Seokmin to read some fairy tales to children stuck at home due to covid-19. 

I think it w",FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710091354886144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FLEURSUH,766,TRUE,FALSE,NA,NA
"RT @PopCrave: Learn more on how to get a refund for all concerts affected by COVID-19 below 

https://t.co/viyytiRqaP",FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710091233431553,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MIXERxARMY,14,TRUE,FALSE,NA,NA
"RT @MayorOfLA: Due to shortages caused by COVID-19, domestic violence survivors need more shelter resources right now. To meet this need, o",FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710091124158464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",luis__Peral,107,TRUE,FALSE,NA,NA
RT @wasthere01:    Covid-19  ''  51  ,FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710090553786369,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ghxkdeef,3880,TRUE,FALSE,NA,NA
"RT @DOHgovph: MEET OUR YOUNGEST COVID-19 SURVIVOR! 

Meet BABY SURVIVOR, a 16-day old baby who conquered COVID-19! Our frontliners at the",FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710090490818561,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ApexPrdtr,184,TRUE,FALSE,NA,NA
"RT @mauroszeta: Sali ayer de la crcel federal de Marcos Paz por un fallo de la Cmara de Casacion en lo Criminal, bajo el pretexto de ser",FALSE,0,NA,2020-04-30T04:06:30Z,FALSE,NA,1255710090025467904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Solmiglio,5431,TRUE,FALSE,NA,NA
RT @MonarchHouse: Attention BC families: Autism funding is extended for children or youth whose 6th or 19th birthday falls between March 15,FALSE,0,NA,2020-04-30T04:06:29Z,FALSE,NA,1255710089408847872,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MEEKSVS,1,TRUE,FALSE,NA,NA
https://t.co/2ukEtqajVk,FALSE,0,NA,2020-04-30T04:06:29Z,FALSE,NA,1255710089299845120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PhenyoModise,0,FALSE,FALSE,NA,NA
"RT @kumparan: Tim ilmuwan Jenner Institute di Oxford University, yang bertanggung jawab dalam pengembangan vaksin COVID-19 mengklaim, vaksi",FALSE,0,NA,2020-04-30T04:06:29Z,FALSE,NA,1255710088787968000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Naufalca_,19,TRUE,FALSE,NA,NA
